Gene_ID,Sample_con-1,Sample_con-2,Sample_con-3,Sample_trt-1,Sample_trt-2,Sample_trt-3
pg_13003827,0,0,0,0,0,0
pg_13003828,0,0,0,0,0,0
pg_13003851,19,20,51,254,199,151
pg_13003852,0,0,0,0,0,0
pg_13003875,44,31,53,65,65,67
pg_13003879,0,0,0,1,0,0
pg_13003898,0,0,0,0,0,0
pg_13003899,0,1,3,1,4,4
pg_13003900,4,7,1,1,1,5
pg_13003912,0,0,0,0,0,0
pg_13003940,227,179,155,131,121,216
pg_13003948,0,0,0,0,0,0
pg_13003959,128,134,141,86,92,121
pg_13003960,0,0,0,0,0,0
pg_13003987,122,112,154,223,250,225
pg_13003991,10,14,4,6,14,8
pg_13003997,0,0,0,0,0,0
pg_13004008,0,0,0,0,0,0
pg_13004009,0,0,0,0,0,0
pg_13004015,0,0,0,0,0,0
pg_13004029,29,23,22,60,20,57
pg_13004059,25,3,18,28,4,18
pg_13004089,11,8,23,17,23,30
pg_13004118,0,0,0,0,0,0
pg_13004120,2,1,0,3,0,4
pg_13004136,0,0,0,0,0,0
pg_13004141,0,0,0,0,0,0
pg_13004148,517,236,388,1375,920,746
pg_13004149,0,0,0,0,1,0
pg_13004150,0,0,0,0,0,0
pg_13004152,276,256,305,518,579,363
pg_13004153,101,106,98,139,123,188
pg_13004154,0,0,0,3,2,4
pg_13004155,0,0,0,0,3,0
pg_13004184,0,0,0,0,2,0
pg_13004199,4,9,4,2,0,1
pg_13004224,0,0,0,0,0,0
pg_13004227,28,40,34,37,30,66
pg_13004228,45,47,49,61,77,92
pg_13004229,0,0,0,0,0,0
pg_13004256,14,24,25,33,32,44
pg_13004257,51,41,53,67,56,89
pg_13004295,0,0,0,0,0,1
pg_13004296,0,0,0,0,0,0
pg_13004297,0,0,0,0,1,0
pg_13004298,0,0,0,2,0,0
pg_13004299,0,0,0,2,0,0
pg_13004310,0,0,0,4,0,1
pg_13004315,0,1,11,9,2,10
pg_13004316,5,2,2,5,3,12
pg_13004327,49,31,39,54,58,59
pg_13004328,6,4,6,12,16,5
pg_13004353,16,4,4,18,14,8
pg_13004354,2,9,8,4,7,5
pg_13004416,46,44,81,108,98,113
pg_13004420,0,0,0,0,0,0
pg_13004421,0,0,3,0,0,3
pg_13004440,176,208,349,167,252,228
pg_13004469,46,64,55,49,24,47
pg_13004485,0,0,0,1,0,0
pg_13004527,0,0,0,0,0,0
pg_13004539,0,1,0,2,1,0
pg_13004557,0,0,0,0,0,0
pg_13004558,0,3,0,1,4,0
pg_13004559,0,0,0,0,2,4
pg_13004560,0,0,0,0,0,0
pg_13004576,0,0,0,0,0,0
pg_13004586,0,0,7,5,5,6
pg_13004587,249,238,295,239,257,284
pg_13004588,2,0,3,15,15,11
pg_13004620,1,0,0,1,0,0
pg_13004635,10,3,16,20,36,7
pg_13004639,0,0,0,0,0,0
pg_13004641,206,208,202,239,241,173
pg_13004642,132,94,103,189,138,130
pg_13004648,0,0,0,0,0,0
pg_13004655,390,358,396,601,505,896
pg_13004656,26,14,29,30,29,34
pg_13004673,107,87,94,30,21,10
pg_13004715,58,70,58,154,119,126
pg_13004716,18,19,38,133,172,57
pg_13004735,0,0,0,0,0,0
pg_13004782,2,0,0,0,0,1
pg_13004785,16,6,6,28,36,9
pg_13004789,99,78,57,5,1,8
pg_13004802,0,0,0,0,0,0
pg_13004821,0,0,0,2,0,0
pg_13004823,0,0,0,0,0,0
pg_13004854,13,30,10,81,74,32
pg_13004868,2,3,2,0,1,2
pg_13004873,0,0,0,0,0,0
pg_13004901,45,31,22,65,35,67
pg_13004902,8,6,1,9,2,3
pg_13004911,0,0,0,0,0,0
pg_13004917,0,0,0,0,0,0
pg_13004921,9,5,19,24,32,10
pg_13004922,17,15,13,17,13,41
pg_13004923,2,0,0,3,0,3
pg_13004929,4,4,0,3,2,9
pg_13004942,0,0,0,0,0,0
pg_13004963,715,612,625,755,841,769
pg_13004968,26,12,13,50,58,79
pg_13004969,96,69,50,47,48,96
pg_13004970,47,34,32,47,49,102
pg_13004977,0,0,0,0,0,0
pg_13005017,0,0,2,5,0,0
pg_13005019,24,24,26,28,42,54
pg_13005023,4,2,4,1,0,3
pg_13005026,0,0,0,0,0,0
pg_13005031,19,13,17,17,18,18
pg_13005054,0,0,2,1,0,2
pg_13005108,0,0,0,1,0,0
pg_13005109,90,81,79,120,121,96
pg_13005117,28,14,22,23,9,39
pg_13005119,76,69,96,154,195,172
pg_13005131,1,0,0,1,3,2
pg_13005133,130,142,129,123,88,159
pg_13005161,0,0,1,0,0,0
pg_13005165,0,0,0,0,0,0
pg_13005167,1,0,0,1,0,0
pg_13005168,0,0,0,1,0,0
pg_13005185,1,1,0,0,0,0
pg_13005186,0,0,0,0,0,0
pg_13005188,3,9,3,6,8,11
pg_13005189,40,16,31,57,29,60
pg_13005190,2,4,3,0,0,3
pg_13005191,0,0,0,0,0,0
pg_13005210,1221,924,896,967,1071,1174
pg_13005214,0,0,0,0,0,0
pg_13005220,0,0,0,0,1,0
pg_13005221,0,0,0,0,0,0
pg_13005228,1,2,7,2,5,6
pg_13005229,3,1,1,1,0,5
pg_13005277,0,0,0,38,33,57
pg_13005279,0,0,0,37,45,30
pg_13005283,1,0,4,6,2,6
pg_13005298,0,0,0,1,0,1
pg_13005322,0,0,0,0,0,0
pg_13005336,150,135,207,438,473,319
pg_13005350,0,0,0,7,3,5
pg_13005369,0,0,0,0,0,0
pg_13005387,1,1,0,0,7,14
pg_13005392,0,1,0,17,18,69
pg_13005424,0,0,0,0,0,0
pg_13005428,80,65,65,53,54,111
pg_13005429,0,0,0,0,0,0
pg_13005439,83,92,64,49,52,86
pg_13005444,0,0,0,3,3,2
pg_13005457,872,777,793,303,297,344
pg_13005461,5,6,7,8,13,6
pg_13005466,0,0,0,0,0,0
pg_13005508,0,0,0,0,0,0
pg_13005509,2,1,0,2,1,1
pg_13005510,0,0,0,0,0,0
pg_13005511,0,0,0,0,0,0
pg_13005534,1,1,0,10,4,7
pg_13005535,0,0,0,1,0,1
pg_13005542,0,0,0,1,0,0
pg_13005544,1,14,2,12,6,7
pg_13005545,0,0,0,0,0,0
pg_13005546,0,0,0,0,1,0
pg_13005560,0,0,0,4,3,0
pg_13005565,0,0,0,0,0,0
pg_13005572,0,0,0,0,0,0
pg_13005580,0,0,0,0,0,0
pg_13005586,0,0,0,0,0,0
pg_13005587,0,0,0,0,0,0
pg_13005592,0,0,0,0,0,0
pg_13005598,0,0,0,0,0,0
pg_13005601,0,0,0,0,0,0
pg_13005623,0,0,0,0,0,0
pg_13005625,209,292,178,322,370,591
pg_13005631,6,2,1,5,5,1
pg_13005641,0,0,0,0,0,0
pg_13005643,0,0,0,0,0,0
pg_13005644,131,198,181,115,109,277
pg_13005677,0,0,0,0,0,0
pg_13005680,0,0,0,0,0,0
pg_13005681,1,0,0,0,0,0
pg_13005705,0,2,0,2,1,0
pg_13005706,1,0,3,5,2,0
pg_13005708,2,2,0,2,2,0
pg_13005709,2,2,4,6,15,11
pg_13005710,1,11,5,10,11,19
pg_13005717,0,0,1,1,0,0
pg_13005721,0,0,0,0,0,0
pg_13005734,0,0,0,0,0,0
pg_13005744,28,31,48,45,31,59
pg_13005768,0,0,0,0,0,0
pg_13005796,234,228,236,270,239,201
pg_13005808,7,4,8,10,10,7
pg_13005818,29,28,20,22,17,44
pg_13005825,148,118,138,130,156,176
pg_13005826,0,0,0,0,0,0
pg_13005857,0,0,0,0,0,0
pg_13005864,298,287,277,383,337,478
pg_13005867,0,5,0,0,0,0
pg_13005874,0,0,1,0,0,0
pg_13005878,77,48,48,36,32,50
pg_13005879,14,7,22,20,14,14
pg_13005888,2,0,1,5,0,1
pg_13005905,0,0,0,0,0,0
pg_13005914,8024,6159,8866,1025,1114,966
pg_13005927,6,6,6,7,3,4
pg_13005928,29,17,10,11,22,17
pg_13005929,20,9,13,8,2,10
pg_13005931,19,24,34,32,24,37
pg_13005933,0,0,0,0,0,0
pg_13005946,1,2,2,4,1,0
pg_13005948,0,0,0,0,0,0
pg_13005961,26,19,17,10,20,51
pg_13005973,0,0,0,0,0,0
pg_13005989,0,0,0,0,1,0
pg_13005992,42,36,44,78,67,156
pg_13005993,0,0,0,0,0,0
pg_13005994,0,0,0,0,0,0
pg_13006006,154,180,240,394,350,276
pg_13006035,0,0,1,1,1,0
pg_13006036,10,3,19,33,11,6
pg_13006037,11,7,14,14,10,10
pg_13006038,4,0,1,4,4,6
pg_13006044,8,19,13,33,23,17
pg_13006045,3,0,0,1,0,0
pg_13006048,18,26,19,21,23,20
pg_13006051,120,110,139,95,104,144
pg_13006052,1,0,2,3,1,0
pg_13006053,32,29,37,56,40,98
pg_13006061,9,5,3,1,1,6
pg_13006066,449,403,430,328,282,394
pg_13006068,0,0,0,0,0,0
pg_13006076,1,2,4,10,18,9
pg_13006081,0,7,0,0,5,0
pg_13006082,0,0,0,0,0,0
pg_13006090,332,197,227,312,312,335
pg_13006091,0,0,0,0,0,0
pg_13006092,0,0,0,0,0,0
pg_13006101,23,38,16,26,37,44
pg_13006112,6,7,3,6,10,8
pg_13006116,0,4,0,4,0,0
pg_13006117,0,0,0,5,1,0
pg_13006133,4,17,12,15,14,25
pg_13006136,3,1,9,31,11,19
pg_13006137,5,7,7,4,11,9
pg_13006141,1,0,7,16,18,9
pg_13006158,0,0,0,0,1,0
pg_13006159,1,0,0,0,1,1
pg_13006174,3,1,11,0,0,0
pg_13006196,16,25,8,11,16,20
pg_13006200,32,33,43,58,48,51
pg_13006203,7,14,17,14,28,31
pg_13006204,2,2,0,6,2,5
pg_13006212,27,18,29,30,24,36
pg_13006227,204,207,162,225,146,256
pg_13006228,47,21,28,84,69,56
pg_13006229,23,19,16,8,19,10
pg_13006237,11,8,11,3,4,5
pg_13006263,5,2,4,9,12,7
pg_13006264,0,2,1,2,3,4
pg_13006285,0,0,0,2,0,2
pg_13006296,2,8,11,2,3,9
pg_13006306,2,0,0,0,0,0
pg_13006320,2,1,1,8,0,13
pg_13006344,31,57,50,96,146,174
pg_13006347,55,49,41,89,91,120
pg_13006380,0,9,3,1,1,16
pg_13006418,0,0,0,0,0,4
pg_13006419,0,0,0,0,0,0
pg_13006421,57,63,58,123,121,106
pg_13006422,0,0,0,0,0,0
pg_13006440,0,0,0,0,0,0
pg_13006441,2,4,1,0,2,3
pg_13006447,4,1,8,11,4,10
pg_13006455,6,8,4,3,8,9
pg_13006478,1,1,4,3,6,2
pg_13006501,0,0,0,0,0,0
pg_13006504,0,0,0,0,0,0
pg_13006510,267,275,227,245,222,266
pg_13006526,0,0,0,0,0,0
pg_13006550,68,62,67,76,33,56
pg_13006554,0,0,0,0,0,0
pg_13006555,0,0,0,0,0,0
pg_13006562,8,11,4,61,54,118
pg_13006572,0,2,1,3,1,4
pg_13006573,0,0,0,0,0,0
pg_13006574,0,0,0,0,0,0
pg_13006596,9,23,31,79,75,91
pg_13006597,0,0,0,0,0,0
pg_13006604,0,0,0,0,0,0
pg_13006616,2207,1961,2137,2234,2498,2782
pg_13006620,0,0,0,0,0,0
pg_13006628,0,0,0,2,2,0
pg_13006646,0,0,0,0,0,0
pg_13006647,8,2,5,2,8,6
pg_13006659,452,386,564,860,955,598
pg_13006660,334,306,283,217,246,204
pg_13006667,0,0,0,0,0,0
pg_13006679,0,0,0,0,0,0
pg_13006680,0,0,0,0,0,0
pg_13006685,29,21,13,116,90,100
pg_13006688,92,62,84,54,44,69
pg_13006696,39,26,48,51,59,44
pg_13006697,453,448,598,692,766,612
pg_13006702,1035,914,1398,930,1040,940
pg_13006703,0,0,1,3,0,0
pg_13006715,136,93,154,131,143,141
pg_13006721,4,1,1,0,0,6
pg_13006722,0,0,0,0,0,0
pg_13006725,0,0,0,0,0,0
pg_13006727,0,0,1,1,0,0
pg_13006728,81,45,100,174,177,142
pg_13006730,0,0,0,0,0,0
pg_13006737,0,0,0,0,0,0
pg_13006740,0,0,0,0,0,0
pg_13006741,164,144,180,255,238,208
pg_13006750,165,137,170,104,87,113
pg_13006754,6,2,2,22,25,35
pg_13006767,99,97,107,168,162,127
pg_13006769,24,19,36,26,31,28
pg_13006773,25,21,22,37,35,30
pg_13006775,2,4,3,0,0,0
pg_13006780,0,0,0,0,0,0
pg_13006781,223,176,155,137,143,187
pg_13006787,1,0,0,2,0,0
pg_13006790,0,1,0,0,6,0
pg_13006801,0,0,0,0,0,0
pg_13006804,0,0,0,0,0,0
pg_13006806,0,0,0,0,0,0
pg_13006811,650,585,482,39,22,56
pg_13006812,0,0,0,0,0,0
pg_13006821,0,0,0,0,0,2
pg_13006867,0,0,0,0,0,0
pg_13006870,0,0,0,0,0,0
pg_13006875,8,1,9,4,5,7
pg_13006876,3,4,4,7,6,5
pg_13006877,0,0,0,0,0,0
pg_13006896,32,22,29,15,22,35
pg_13006919,0,0,0,0,2,0
pg_13006920,46,34,41,10,7,13
pg_13006921,6,5,4,5,3,3
pg_13006923,0,0,0,0,0,0
pg_13006924,0,3,2,0,5,1
pg_13006926,0,0,0,0,2,0
pg_13006927,57,64,64,4,8,5
pg_13006961,15,27,23,41,30,27
pg_13006991,0,0,0,0,3,0
pg_13007006,0,0,0,0,0,0
pg_13007039,0,0,0,0,0,0
pg_13007040,0,0,0,0,0,0
pg_13007073,0,0,0,0,0,0
pg_13007074,416,389,446,334,402,501
pg_13007119,32,44,67,61,88,52
pg_13007126,9,10,3,2,0,6
pg_13007137,9,4,6,10,0,14
pg_13007143,6,5,4,2,1,9
pg_13007167,0,0,0,0,0,1
pg_13007182,0,0,0,0,0,0
pg_13007198,0,0,0,0,0,0
pg_13007200,0,0,0,0,0,0
pg_13007201,0,0,0,0,0,0
pg_13007212,0,0,0,0,0,0
pg_13007224,0,4,6,2,1,2
pg_13007225,410,405,581,483,640,294
pg_13007226,1,0,2,1,1,4
pg_13007228,0,0,0,0,0,0
pg_13007231,0,2,0,0,0,0
pg_13007250,8,6,10,20,13,21
pg_13007251,0,0,0,0,0,0
pg_13007268,0,0,0,0,1,0
pg_13007269,0,0,0,0,0,0
pg_13007270,0,0,0,4,0,3
pg_13007279,0,0,0,0,0,0
pg_13007287,253,237,215,215,189,266
pg_13007289,64,95,101,92,71,150
pg_13007303,39,31,28,17,25,22
pg_13007346,26,45,17,58,75,74
pg_13007350,0,0,0,1,1,0
pg_13007356,39,36,40,8,2,8
pg_13007361,0,0,0,0,1,0
pg_13007367,70,51,84,148,122,138
pg_13007368,9,1,16,15,30,15
pg_13007369,48,40,27,62,57,63
pg_13007371,0,0,0,0,0,0
pg_13007372,30,25,40,19,26,40
pg_13007383,325,271,284,249,221,260
pg_13007389,19,11,11,25,21,15
pg_13007390,11,14,5,6,8,7
pg_13007403,1964,1711,1724,150,151,198
pg_13007435,0,0,0,0,0,0
pg_13007436,0,0,0,0,0,0
pg_13007441,0,0,2,0,0,3
pg_13007444,0,0,0,0,4,5
pg_13007451,2,3,3,6,1,5
pg_13007452,13,9,4,14,17,39
pg_13007453,7,4,15,29,19,6
pg_13007475,1,0,0,0,0,0
pg_13007487,0,0,0,0,0,0
pg_13007512,145,178,92,163,167,222
pg_13007516,16,4,5,10,7,6
pg_13007517,1,2,3,0,0,0
pg_13007561,0,0,0,0,0,0
pg_13007562,22,7,7,32,37,45
pg_13007563,14,9,11,27,28,13
pg_13007569,0,0,0,0,0,0
pg_13007579,0,0,0,0,0,0
pg_13007580,0,0,0,0,2,1
pg_13007591,0,0,0,0,0,0
pg_13007592,3,5,1,3,5,5
pg_13007602,190,182,203,21,30,39
pg_13007610,0,0,0,0,0,0
pg_13007621,33,27,30,32,14,43
pg_13007626,17,19,19,29,17,34
pg_13007636,6,15,9,20,19,28
pg_13007648,0,3,1,0,1,3
pg_13007649,0,0,0,0,4,0
pg_13007709,106,93,123,64,61,120
pg_13007716,2,3,3,0,0,2
pg_13007717,0,0,0,0,0,0
pg_13007754,7,6,3,38,32,20
pg_13007757,0,0,0,0,0,0
pg_13007763,0,0,0,0,1,0
pg_13007788,0,3,0,3,8,1
pg_13007789,0,0,0,0,1,0
pg_13007790,7,0,6,9,18,9
pg_13007791,0,0,0,0,0,0
pg_13007863,0,0,0,0,0,0
pg_13007882,0,0,0,0,0,0
pg_13007895,0,0,0,0,0,0
pg_13007917,421,353,282,747,719,418
pg_13007921,0,1,0,0,0,0
pg_13007925,0,0,0,0,0,0
pg_13007944,0,0,0,0,0,1
pg_13007947,41,54,66,110,131,145
pg_13007967,0,0,5,3,2,0
pg_13007978,0,2,4,16,13,7
pg_13007980,0,0,0,0,0,0
pg_13007982,183,166,135,268,170,338
pg_13007983,8,9,8,9,10,6
pg_13007986,0,0,0,0,0,1
pg_13007998,3,3,5,165,167,165
pg_13007999,0,0,0,1,1,0
pg_13008003,133,153,79,132,89,174
pg_13008008,0,0,0,1,3,1
pg_13008010,0,0,7,49,43,33
pg_13008028,18,14,11,20,10,38
pg_13008029,0,0,0,0,0,0
pg_13008038,127,128,129,296,351,295
pg_13008082,2,0,1,4,1,6
pg_13008085,0,0,0,0,0,0
pg_13008098,0,0,0,0,0,0
pg_13008099,0,4,0,0,0,0
pg_13008111,215,190,302,55,79,50
pg_13008112,5,6,20,1,1,4
pg_13008116,0,0,0,0,0,0
pg_13008161,41,31,30,33,31,60
pg_13008162,30,24,34,26,47,26
pg_13008164,29,18,28,37,32,22
pg_13008169,0,0,0,0,0,0
pg_13008187,0,0,0,0,0,0
pg_13008190,19,13,14,11,13,12
pg_13008204,0,0,0,0,3,0
pg_13008206,0,1,0,0,0,0
pg_13008213,2,5,0,0,0,4
pg_13008214,2,0,1,3,0,1
pg_13008215,0,0,0,0,0,0
pg_13008216,0,0,1,0,0,0
pg_13008256,0,0,0,0,0,0
pg_13008257,9,7,16,0,9,4
pg_13008273,443,426,456,438,429,386
pg_13008282,0,0,0,0,0,0
pg_13008284,24,13,25,7,7,30
pg_13008285,6,0,3,2,5,3
pg_13008287,0,0,0,0,0,0
pg_13008288,0,0,0,0,0,0
pg_13008339,54,78,60,51,20,59
pg_13008370,13,3,6,5,0,7
pg_13008400,43,64,20,27,14,44
pg_13008401,0,2,1,6,6,4
pg_13008422,408,328,523,844,879,527
pg_13008423,0,0,0,1,0,0
pg_13008433,3,14,10,4,13,7
pg_13008435,8,12,8,17,5,16
pg_13008490,9,0,1,6,2,2
pg_13008508,34,44,36,46,45,58
pg_13008519,2,0,0,0,0,0
pg_13008520,0,0,4,6,0,0
pg_13008521,0,10,3,20,7,3
pg_13008538,0,0,0,0,2,0
pg_13008547,0,0,0,1,0,1
pg_13008572,0,0,0,0,0,0
pg_13008582,163,167,226,125,102,174
pg_13008589,0,0,0,0,0,0
pg_13008591,2,0,0,0,0,1
pg_13008608,3,1,3,3,5,6
pg_13008609,0,0,0,0,0,0
pg_13008616,0,0,0,0,0,0
pg_13008633,931,866,1154,91,97,78
pg_13008639,0,0,0,0,0,0
pg_13008640,0,0,0,0,0,0
pg_13008661,0,0,0,0,0,0
pg_13008667,46,38,30,33,27,43
pg_13008676,3,1,2,10,9,2
pg_13008686,0,0,0,2,0,3
pg_13008688,0,0,1,0,0,0
pg_13008697,92,66,72,66,76,102
pg_13008706,0,3,1,0,0,3
pg_13008731,21,10,13,14,10,14
pg_13008732,83,114,120,170,166,145
pg_13008762,3,5,7,14,7,24
pg_13008779,14,9,15,32,25,75
pg_13008796,4,4,1,6,4,3
pg_13008803,13,3,0,12,17,13
pg_13008807,0,0,0,0,0,0
pg_13008808,0,0,0,0,0,0
pg_13008810,6,6,2,2,2,2
pg_13008811,1,3,4,6,1,1
pg_13008821,2,0,4,1,2,0
pg_13008822,2,1,2,0,1,3
pg_13008831,3,2,1,0,0,0
pg_13008832,1,2,0,2,1,4
pg_13008833,0,0,0,0,0,0
pg_13008837,0,0,0,0,0,0
pg_13008844,1,3,4,0,1,0
pg_13008853,0,0,0,0,0,0
pg_13008862,0,0,0,0,0,0
pg_13008863,0,0,0,0,0,0
pg_13008866,129,113,166,263,238,202
pg_13008868,55,50,53,39,28,51
pg_13008879,6,15,4,222,233,257
pg_13008880,0,0,0,0,0,0
pg_13008884,0,0,0,0,0,0
pg_13008890,37,27,41,48,64,62
pg_13008913,164,141,94,236,225,256
pg_13008931,0,0,2,0,0,0
pg_13008932,15,13,21,13,6,13
pg_13008977,69,49,97,29,40,46
pg_13008978,0,0,0,0,0,0
pg_13008986,0,0,0,0,0,0
pg_13008987,39,21,29,24,28,29
pg_13009008,20,14,13,66,58,91
pg_13009018,4,4,5,58,58,117
pg_13009019,0,0,0,0,0,0
pg_13009020,0,1,11,2,3,0
pg_13009022,7,7,8,8,24,13
pg_13009023,23,33,27,45,31,55
pg_13009024,7,2,8,5,3,6
pg_13009030,0,0,0,0,0,0
pg_13009044,541,486,702,1099,1041,860
pg_13009045,62,42,65,37,57,70
pg_13009048,23,32,14,7,11,11
pg_13009060,0,0,0,0,0,0
pg_13009062,0,0,0,0,0,0
pg_13009098,2731,2323,3561,58,58,105
pg_13009099,308,256,332,597,657,441
pg_13009115,0,0,0,0,0,0
pg_13009127,0,0,0,0,0,0
pg_13009130,0,0,7,0,0,3
pg_13009131,53,60,74,133,91,108
pg_13009134,0,1,0,14,21,15
pg_13009140,3,0,0,3,2,6
pg_13009143,408,375,416,377,341,337
pg_13009149,0,0,1,0,1,0
pg_13009150,23,15,56,50,44,39
pg_13009171,17,19,24,21,14,18
pg_13009172,14,39,23,12,18,43
pg_13009186,0,0,0,0,0,0
pg_13009187,11,0,16,0,2,6
pg_13009190,0,0,0,0,0,0
pg_13009202,179,159,208,421,472,297
pg_13009239,20,37,40,68,80,57
pg_13009256,0,0,0,0,0,0
pg_13009257,0,1,1,1,37,6
pg_13009301,12,18,10,35,46,29
pg_13009308,21,9,23,22,27,18
pg_13009309,27,29,30,30,34,54
pg_13009316,9,6,5,8,5,3
pg_13009317,3,0,4,0,4,7
pg_13009325,0,0,0,0,0,0
pg_13009326,0,0,0,4,2,0
pg_13009328,0,0,0,2,0,2
pg_13009330,0,0,0,0,0,0
pg_13009335,15,10,7,11,15,32
pg_13009338,0,4,2,2,0,2
pg_13009339,2,6,2,9,2,3
pg_13009340,4,3,9,4,6,4
pg_13009342,7,5,5,9,11,6
pg_13009350,0,0,0,0,0,0
pg_13009352,0,0,0,0,0,2
pg_13009365,13,3,13,11,4,1
pg_13009405,0,0,0,2,2,3
pg_13009439,26,8,16,20,43,23
pg_13009440,1,0,1,2,0,5
pg_13009452,35,19,35,59,70,47
pg_13009453,0,0,0,0,0,0
pg_13009454,0,0,0,0,0,0
pg_13009455,35,38,31,29,16,47
pg_13009456,3,1,3,2,0,2
pg_13009470,29,24,32,33,35,40
pg_13009479,0,0,0,0,0,0
pg_13009481,3,1,2,1,0,2
pg_13009484,0,6,0,1,6,0
pg_13009553,0,0,0,0,0,0
pg_13009557,0,0,0,0,0,0
pg_13009578,4,10,5,10,12,7
pg_13009582,0,0,0,0,0,0
pg_13009584,1,4,1,1,0,0
pg_13009588,0,0,0,0,0,0
pg_13009622,4,3,2,3,0,4
pg_13009623,0,0,0,0,0,0
pg_13009624,0,0,1,3,3,1
pg_13009644,0,0,0,0,0,0
pg_13009670,244,152,204,350,378,304
pg_13009673,0,0,0,0,0,0
pg_13009674,2,0,0,0,2,8
pg_13009693,0,0,0,1,0,0
pg_13009724,13,4,4,6,5,3
pg_13009732,0,0,0,0,0,0
pg_13009737,446,446,582,519,569,449
pg_13009748,0,0,0,0,0,0
pg_13009749,139,132,235,198,206,113
pg_13009753,0,0,0,0,0,0
pg_13009783,0,0,0,0,0,0
pg_13009795,106,72,87,121,101,134
pg_13009799,362,280,267,356,365,390
pg_13009800,0,0,0,0,0,0
pg_13009812,0,0,0,0,0,1
pg_13009816,0,0,0,0,0,0
pg_13009818,92,90,56,24,23,41
pg_13009846,7,27,5,24,17,19
pg_13009847,0,0,0,0,0,0
pg_13009850,552,589,742,248,224,250
pg_13009876,0,0,0,4,0,3
pg_13009877,0,0,0,0,0,0
pg_13009896,1,5,4,13,9,9
pg_13009897,26,45,32,39,18,44
pg_13009901,1,2,0,3,1,3
pg_13009910,0,0,2,2,0,1
pg_13009924,0,0,0,1,0,2
pg_13009926,0,0,0,0,0,0
pg_13009927,0,0,0,0,0,0
pg_13009931,148,169,158,152,196,210
pg_13009972,0,0,0,0,0,0
pg_13009974,7,4,10,38,29,43
pg_13009980,1,0,0,0,0,0
pg_13009981,0,0,0,1,1,0
pg_13009986,35,25,22,18,22,20
pg_13009994,63,56,89,98,75,105
pg_13009995,0,2,0,5,1,2
pg_13009996,9,8,13,17,16,18
pg_13010002,661,598,722,446,552,641
pg_13010003,6,5,7,2,7,11
pg_13010017,0,0,0,0,0,0
pg_13010032,6,7,8,4,0,7
pg_13010040,0,0,0,0,1,0
pg_13010059,0,0,0,0,0,0
pg_13010060,14,12,48,91,61,648
pg_13010077,0,0,0,0,0,0
pg_13010078,0,0,0,0,0,0
pg_13010079,0,0,0,0,0,0
pg_13010110,0,0,0,0,0,0
pg_13010146,281,260,268,0,0,3
pg_13010147,1,1,4,0,0,0
pg_13010206,3,17,9,6,11,8
pg_13010214,0,0,0,0,1,0
pg_13010247,25,17,50,57,65,41
pg_13010260,62,63,67,65,76,105
pg_13010272,148,147,223,242,297,282
pg_13010279,85,78,65,74,31,67
pg_13010341,15,13,23,1,2,0
pg_13010358,0,0,0,7,18,5
pg_13010360,0,0,0,0,0,0
pg_13010361,0,0,0,0,0,0
pg_13010363,0,0,0,0,0,0
pg_13010367,13,3,3,11,6,11
pg_13010389,0,0,0,0,24,1
pg_13010432,118,142,118,154,100,149
pg_13010433,0,0,0,1,0,0
pg_13010441,0,0,0,0,1,0
pg_13010442,0,0,2,1,1,0
pg_13010475,0,0,0,0,0,0
pg_13010497,32,41,47,28,47,51
pg_13010498,17,2,11,14,20,18
pg_13010506,49,60,50,15,25,13
pg_13010519,0,0,0,0,0,0
pg_13010531,142,133,125,169,171,167
pg_13010532,0,0,0,0,0,0
pg_13010556,0,1,0,0,0,0
pg_13010560,0,0,0,0,0,1
pg_13010561,6,0,2,1,0,0
pg_13010562,46,31,45,37,42,38
pg_13010568,0,0,0,0,0,0
pg_13010612,0,0,0,0,0,0
pg_13010630,78,58,83,213,179,222
pg_13010640,2,14,10,9,4,2
pg_13010642,0,0,0,0,0,0
pg_13010649,23,35,23,45,43,50
pg_13010650,1,0,3,2,4,0
pg_13010663,0,0,0,0,0,0
pg_13010672,8,3,5,9,4,6
pg_13010673,157,106,155,362,394,390
pg_13010678,0,0,0,0,0,0
pg_13010693,0,0,2,0,1,2
pg_13010698,0,0,0,0,1,0
pg_13010706,0,2,4,1,8,5
pg_13010712,0,0,0,0,0,0
pg_13010718,992,1077,745,195,180,100
pg_13010734,7,9,2,16,3,23
pg_13010735,0,0,0,0,0,0
pg_13010754,2,2,2,1,0,5
pg_13010774,0,0,0,0,0,0
pg_13010793,0,0,0,0,0,0
pg_13010799,156,121,148,123,159,172
pg_13010848,0,0,0,0,0,0
pg_13010869,0,0,1,0,0,0
pg_13010894,166,152,154,58,12,110
pg_13010897,0,0,0,0,0,0
pg_13010909,2,2,2,0,0,0
pg_13010917,6,1,0,2,11,14
pg_13010926,0,0,0,0,0,0
pg_13010927,0,0,0,0,0,0
pg_13010932,0,0,0,0,0,0
pg_13010934,29,31,36,72,70,45
pg_13010952,5,2,4,13,5,16
pg_13010953,56,48,48,90,52,86
pg_13010967,0,1,1,9,7,3
pg_13010968,4,1,0,0,2,5
pg_13010983,0,0,0,0,2,0
pg_13010984,0,0,0,0,0,0
pg_13010986,85,97,90,110,86,161
pg_13010988,1,3,4,11,10,1
pg_13010994,0,0,0,0,0,0
pg_13011012,60,65,46,43,43,87
pg_13011017,0,0,0,0,0,0
